word,translation
Caminaba a paso rápido.,He walked at a quick pace.
A Lucy le agrada Mary.,Lucy likes Mary.
Traduce la palabra.,Translate the word.
Sin duda es algo poco habitual.,"That's an unusual thing, undoubtedly."
Él está abriendo la ventana.,He is opening the window.
Ella me lleva a la llave.,She leads me to the key.
Pégate a la izquierda cuando conduzcas.,Keep to the left when driving.
"¿Quién te enseña inglés? ""La señorita Yamada.""","Who teaches you English? ""Miss Yamada does."""
Tom es mejor que nosotros.,Tom is better than us.
Vi una hermosa cascada por allá.,I saw a beautiful waterfall there.
Jane estaba enfadada.,Jane was angry.
Nunca sé qué tiempo usar.,I never know which tense to use.
¡Estoy harto de esperar!,I'm sick of waiting!
¿Necesita una ambulancia?,Do you need an ambulance?
Él no conoce a ninguno de nosotros.,He knows neither of us.
¿A qué hora viene la guagua?,At what time does the bus come?
Agaña es la capital de Guam.,Hagåtña is the capital of Guam.
Eso no es de mi gusto.,That isn't to my liking.
Me hice católico.,I became a Catholic.
Su consejo os resultaría muy útil.,His advice would be very useful to you.
No puede durar.,That can't last.
¿Te importaría bajar el volumen?,Would you mind turning down the volume?
Tenemos que encontrar una nueva niñera.,We've got to find a new babysitter.
Esto es una taza.,This is a cup.
No añadas cilantro ni albahaca. Solo orégano.,Don't add coriander or basil. Just oregano.
La primavera ha llegado.,Spring has come.
Mamá no está en casa.,Mother is away from home.
Eso no es completamente falso.,That is not altogether false.
Ella está solo siendo arrogante.,She's just being snobbish.
He batido mi propio récord.,I've beaten my own record.
Quiero recuperar mis objetos de valor.,I want to recover my valuables.
Estamos fastidiando al profesor.,We are annoying the teacher.
No entiendo mis sentimientos.,I don't understand my feelings.
Pensaba que el juego había terminado.,I thought the game was over.
Hoy no me viene bien.,Today is not good for me.
Su nuevo sombrero captó mi atención.,Her new hat caught my notice.
"Por favor, tome asiento según su número.",Please sit according to your number.
Vas a ser visto.,You're going to be seen.
Tom tiende a hablar bastante rápido.,Tom tends to speak quite fast.
Mis zapatos están irritando mis pies.,My shoes are chafing my feet.
¿Dónde lo escondiste?,Where did you hide it?
Mi coche es un trasto.,My car is a piece of junk.
Eso es entre Tom y yo.,That's between Tom and me.
Esta manzana es roja.,This apple is red.
Reprobó el examen.,He failed the exam.
No sabía que eras rico.,I didn't know you were rich.
Ella nos está enseñando francés.,She's teaching us French.
Tom sabía que Mary no estaba en casa.,Tom knew Mary wasn't at home.
Él se compró uno digital.,He purchased a digital one.
Debimos haber seguido el consejo de Mary.,We should have followed Mary's advice.
"Sí, hay dos razones importantes.","Yes, there are two important reasons."
Escribe lo que sabes.,Write what you know.
Él lo oyó llorar a la medianoche.,He heard him cry at midnight.
Tom quería ver a María.,Tom wanted to see Mary.
Si no es importante.,It's really not important.
"¿Has comido? ""Sí.""","Have you eaten? ""Yes, I have."""
¡Necesitamos un médico!,We need a doctor.
Su habitación está siempre desordenada.,His room is always out of order.
Espero que mañana esté mejor.,I hope it's better tomorrow.
Tom parecía preparado.,Tom looked ready.
Mi camisa está mojada.,My shirt is wet.
Ese preso es muy peligroso.,That prisoner is very dangerous.
Soy un exportador de cocaína.,I am a cocaine exporter.
Dile que me estoy echando una siesta.,Tell her that I am having a nap.
Los elefantes son mamíferos.,Elephants are mammals.
Te veré mañana en la biblioteca.,See you tomorrow at the library.
¿Está lloviendo? Estamos en Inglaterra.,Is it raining? We are in England!
Un imán tiene carga eléctrica.,A magnet has an electric charge.
"Buenas noches, corazón.","Good night, sweetheart."
No puedo decirlo.,I can't tell it.
"Cuando me vio, salió corriendo.","When he saw me, he ran away."
Vine por ti.,I came for you.
Entré a la pieza de Tom.,I went into Tom's room.
Tom y Mary tuvieron un divorcio desagradable.,Tom and Mary had an ugly divorce.
No me importa lo que digas.,I don't care what you say.
Tú sabes todo.,You know everything.
¿Qué es lo que te gusta?,What do you like?
Soy el hermano de Tom.,I'm Tom's brother.
Me tienen a mí.,You've got me.
Puede que los padres estén implicados.,Perhaps the parents are involved.
¿Por qué eso no me sorprende?,Why doesn't that surprise me?
Voy a comprar ahora.,I am going to the store now.
"Aquí está su recibo, señor.","Here's your receipt, sir."
¿Estabas con alguien?,Were you with anyone?
No sé dónde va esto.,I don't know where this belongs.
Tuve que levantarme temprano.,I had to get up early.
Es un gobierno democrático.,It's a democratic government.
El taxi giró bruscamente a la izquierda.,The taxi abruptly turned left.
Amar es vivir dos veces.,To love is to live twice.
"¡Ah, eso me recuerda a los viejos tiempos!","Ah, that reminds me of the old days!"
Es una americana importante.,She's an important American.
Está pensando en el problema.,He is thinking about the problem.
¿Preferirías no hacerlo?,Would you rather not do that?
Creo que voy a conseguir escribir rápido.,I think I'll be able to write quickly.
La cerveza está bien fría.,The beer's very cold.
Solo tengo dos horas.,I only have two hours.
Tu acento francés es horrible.,Your French accent is terrible.
A mi hermana le encanta la música.,My sister is fond of music.
"De repente, Tom se detuvo.","Suddenly, Tom stopped."
Jugué con mi hermano.,I played with my brother.
Vos no sos un cobarde.,You are not a coward.
Es más económico que los fertilizantes químicos.,It is cheaper than chemical fertilizers.
Ella se hará cargo de todo el trabajo.,She will cope with all the work.
Las tiendas de abarrotes venden barras de caramelo.,Convenience stores sell candy bars.
Con tu ayuda atraparemos a Tom.,"With your help, we'll catch Tom."
Hoy es el Día Mundial de la Serpiente.,Today is World Snake Day.
Hoy me quedé en casa.,Today I stayed at home.
Tengo bastante hambre.,I'm fairly hungry.
"Desafortunadamente, debo rehusar tu invitación.",Unfortunately I must decline your invitation.
Ella dice que está sola.,She says that she's lonely.
Tom es capaz de andar con las manos.,Tom is able to walk on his hands.
Me gustan los desafíos.,I like challenges.
La medalla tenía una inscripción.,The medal had an inscription.
Pudo haberla conocido ayer.,He may have met her yesterday.
El alma es eterna.,The soul is eternal.
Tengo que compartir una oficina con Tom.,I have to share an office with Tom.
Estoy acostumbrado a cocinar para mí mismo.,I'm used to cooking for myself.
Mary se quedó impresionada con lo que vio.,Mary was impressed with what she saw.
Ella decidió dejar el trabajo.,She decided to resign her job.
Tuve un sueño hermoso anoche.,I had a beautiful dream last night.
¿Veis la tele a menudo?,Do you watch TV often?
Será fácil hacer eso.,It'll be easy to do that.
El vendedor le engañó.,He was taken in by the salesman.
Estamos haciendo el inventario anual.,We're taking our annual inventory.
Me gustaría viajar solo.,I would like to travel alone.
¿Usted come pimiento?,Do you eat bell peppers?
Tom casi nunca come pepinos.,Tom almost never eats cucumbers.
Tom está esperando.,Tom is waiting.
"No, ella es profesora.","No, she's a teacher."
Puede venir a vernos esta noche.,He may come and see us tonight.
Este bastón de caramelo sabe a manzana verde.,This candy cane tastes like green apple.
¿Cómo se siente estar de vuelta?,How does it feel to be back?
Tom sintió peligro e inmediatamente se sintió preocupado.,Tom sensed danger and was suddenly worried.
Tienes que terminar tu tarea de inmediato.,You have to finish your homework right away.
"Colócate de perfil a la cámara, por favor.",Please face the camera in profile.
Él gana medio millón de yenes al mes.,He earns half a million yen a month.
Saqué fotos bonitas.,I took nice pictures.
"Por favor, endósame este cheque.",Please endorse this check.
¿Cuánto tiempo has estado esperando afuera?,How long have you been waiting outside?
Lo hice por mi hijo.,I did this for my son.
Este pañuelo está hecho de papel.,This handkerchief is made of paper.
¿Por qué estás despierto tan temprano?,What are you doing up this early?
Estoy en España.,I'm in Spain.
Viajar en el tiempo es imposible.,Time travel is impossible.
Espero que no estés solo.,I hope you're not alone.
¿Qué hay debajo de la manta?,What's under the blanket?
Yo nunca he estado tan asustado.,I had never been so scared.
Ellos la desprecian.,They despise her.
No veo nada con el ojo derecho.,I can't see anything with my right eye.
También puede causar cáncer pulmonar.,"It may cause lung cancer, too."
Ese cañón parece muy endeble.,That cannon looks rather flimsy.
Mi conjuntivitis es crónica.,My conjunctivitis is chronic.
Tenéis mucha suerte.,You're very lucky.
Estábamos sorprendidos de su conducta.,We were surprised at his conduct.
Lo que Tom necesita es tu amor.,What Tom needs is your love.
Encontré tu gorra.,I found your cap.
Todavía no me han invitado.,I haven't been invited yet.
¿Encontraste la salida?,Did you find the exit?
¿Cuántas caras tiene un cubo?,How many faces does a cube have?
Está hecha de hojalata.,It's made of tin.
Tom lo hizo ver fácil.,Tom made it look easy.
Las olas están hoy altas.,The waves are high today.
Ella lo besó en la mejilla.,She kissed him on the cheek.
Me fui a casa.,I went home.
Vas en el tren equivocado.,You are on the wrong train.
Después de un brindis empezamos a tomar.,"After a toast, we started drinking."
¿Por qué no puedo poseer canadienses?,Why can't I own Canadians?
Te estás acercando demasiado.,You're getting too close.
Tom está trabajando en la cochera.,Tom is working at the garage.
La intimidad no existe.,Privacy doesn't exist.
Damiano no está convencido.,Damiano isn’t convinced.
Será mejor que te calles.,You'd better shut up.
Mi abuela habla árabe.,My grandma speaks Arabic.
La policía buscó al niño desaparecido.,The police searched for the missing child.
Tenía gris el pelo de la cabeza.,He had grey hair.
Odio que la gente fume en mi patio.,I hate that people smoke in my yard.
Muchos traicionaron a sus amigos por dinero.,Many betrayed their friends for money.
¿De qué otras cosas tenemos que hablar?,What else do we need to talk about?
¿Qué tenía Tom en el bolsillo?,What did Tom have in his pocket?
Lucía muy joven.,He looked very young.
No ocurrirá de nuevo.,It won't happen again.
¿Alguien tiene alguna otra pregunta?,Does anyone have any other questions?
Llevamos una hora de retraso.,We're an hour behind.
"Dos para el bufé del almuerzo, por favor.","Two for the lunch buffet, please."
Di lo que es verdad.,Say what is true.
Aquí todo puede pasar.,Here anything can happen.
León es una ciudad castellanoleonesa.,León is a Castilian-Leonese city.
Tengo una hectárea de tierra.,I have a hectare of land.
Tom y yo somos muy buenos amigos.,Tom and I are best friends.
"Mary es plomera, ¿no es así?","Mary is a plumber, isn't she?"
Laurie me quiere.,Laurie loves me.
Es más peligroso de lo que pensé.,It's more dangerous than I thought.
Anoche tuve un extraño sueño.,Last night I had a weird dream.
Mark flirtea con todo lo que se mueve.,Mark hits on everything that moves.
¡Qué ojos más bonitos tiene!,What lovely eyes she has!
"Perdón, error mío.","Sorry, my mistake."
Por lo menos has dormido.,At least you slept.
Estoy cansado de estudiar.,I'm tired of studying.
Lo siento si te hice daño.,I'm sorry if I hurt you.
Ella se enamoró de un joven oficial.,She fell in love with a young officer.
Tuve que correr por tres horas.,I've run for three hours.
Me salvaste la vida.,You saved my life.
"Ella se fue, pero yo todavía la amo.","She has gone, but I still love her."
Tom hablará con nosotros el lunes.,Tom will talk to us on Monday.
Tom sabe que eso es mentira.,Tom knows it's a lie.
Tengo que librar mi cocina de cucarachas.,I must rid my kitchen of cockroaches.
Las provisiones se están empezando a acabar.,The supplies are beginning to give out.
Él capturó a un muchacho robando su reloj.,He caught a boy stealing his watch.
Él no puede ayudarnos.,He cannot help us.
"Por favor, abre la ventana.",Please open the window.
Ella lo hizo llorar.,She made him cry.
Tengo pocos libros.,I have few books.
"De repente, me desmayé.","Suddenly, I blacked out."
Está totalmente oscuro.,It's completely dark.
"Por favor, olvidad lo que acabo de decir.",Please forget what I just said.
El sábado estoy liado.,I'm busy on Saturday.
¿Me prestas tu auto esta noche?,Can I borrow your car tonight?
Tom se ve absolutamente horrorizado.,Tom looks absolutely horrified.
Es un video largo.,It's a long video.
Por favor ven a verme mañana.,Please come see me tomorrow.
Tom olvidó ponerle llave a su coche.,Tom forgot to lock his car.
Tom no respeta a nadie.,Tom has no respect for anyone.
Él no habla nuestra lengua.,He doesn't speak our language.
Me gustaría aprender a bailar.,I would like to learn how to dance.
Me da igual quién gane.,It makes no matter to me who wins.
Akiko tiene varios amigos en Francia.,Akiko has several friends in France.
¿Lo puedo rellenar?,Can I get a refill?
¿Qué fue robado?,What was stolen?
¿Quieres un recibo?,Do you want a receipt?
Ven a cogerlo.,Come and get it.
Me temo que va a llover.,I'm afraid it's going to rain.
¿Dónde encontraste esa muñeca?,Where did you find that doll?
Lo sé todo sobre el tema.,I know all about it.
Tom no cree que pase nunca.,Tom doesn't think that will ever happen.
Es probable que vuelva a llover.,It is likely to rain again.
Tom se rehusó a perdonar a Mary.,Tom refused to forgive Mary.
¿Te gusta el béisbol?,Are you fond of baseball?
Él iba a menudo a pescar al río.,He would often go fishing in the river.
Tom me compró un regalo.,Tom bought me a present.
Tom se quedó en completo silencio.,Tom stayed absolutely silent.
Esta jaula está hecha de alambre.,This cage is made of wire.
¿Por qué dejaste la conversación grupal?,Why did you leave the group conversation?
¿Querías hablarme de libertad?,You wanted to tell me about freedom?
Ella tenía puesto un traje de baño rojo.,She was dressed in a red bathing suit.
¿Cuál es tu película navideña favorita?,What's your favorite Christmas movie?
Conseguiré la dirección de Tom.,I'll get Tom's home address.
¡No miren ustedes hacia abajo!,Don't look down!
No te puedes imaginar lo sediento que estoy.,You can't imagine how thirsty I am.
Ya he tomado mi decisión.,I've already made my decision.
Lo sabían todos menos yo.,Everyone except me knew it.
El mayor problema del momento es el desempleo.,The biggest problem of the hour is unemployment.
Los fumadores son una banda de idiotas.,Smokers are a bunch of idiots.
Ella se cansó escuchándolo.,"Listening to him, she got tired."
Japón reconoció al nuevo gobierno de ese país.,Japan recognized the new government of that country.
La democracia representativa es una forma de gobierno.,Representative democracy is one form of government.
Todavía buscan al niño.,They are still looking for the child.
Al parecer estás en lo correcto.,Apparently you are right.
No te va a hacer daño.,He's not going to hurt you.
Tom volvió como si nada hubiera pasado.,Tom came back as if nothing had happened.
Este gato es negro. ¿El perro también?,"This cat is black. Is the dog, too?"
Juan es un chismoso.,John is a gossip.
Plante un árbol por allí.,Plant a tree over here.
Ayer escribió una carta.,He wrote a letter yesterday.
Todos mis pensamientos te pertenecen.,All my thoughts belong to you.
¡Cómo has crecido!,How you've grown!
Tengo que desmantelar este motor.,I have to disassemble this engine.
Las personas viven más hoy en día.,People live longer nowadays.
El cielo se puso cada vez más oscuro.,The sky became darker and darker.
Reportamos su desaparición.,We reported his disappearance.
Solo necesito un segundo.,I just need a second.
Tom estuvo saltando piedras en la balsa.,Tom was skipping rocks on the pond.
¿Ellos lo saben bien?,Do they know it well?
La pareja quiere comprar una casa.,The couple wants to purchase a home.
Quiero anotar todo esto.,I want to write all of this down.
Estamos cansadas de esperar.,We're tired of waiting.
Hoy estoy muy triste.,I am very sad today.
¿Qué te molesta de Tom?,What bothers you about Tom?
Tom y Mary se han envenenado.,Tom and Mary have poisoned themselves.
No me he decidido todavía.,I'm still on the fence.
Estoy escribiendo un artículo.,I am writing an article.
Soy más guapo que tú.,I am more handsome than you.
Estamos a medio camino de Boston.,We're halfway to Boston.
Los pasajeros están subiendo al tren.,The passengers are boarding the train.
Mis opiniones se parecen a las de él.,My opinions are similar to his.
Apenas nos conocemos.,We hardly know each other.
Tom está culpando a Mary.,Tom is blaming Mary.
Félix no es un gato.,Felix isn't a cat.
Cualquiera puede verlo.,Anyone can see that.
Tienes que ser más agresivo.,You've got to be more aggressive.
En Túnez todo el mundo habla francés bien.,Everyone can speak French well in Tunisia.
Pelad las manzanas o lavadlas.,Peel the apples or wash them.
No digas una palabra de esto a nadie.,Don't breathe a word of this to anyone.
Es mi canción favorita.,It's my favorite song.
Tom es un consumado clarinetista.,Tom is an accomplished clarinetist.
Tres más dos son seis.,Three plus two is six.
Ese animal es mío.,This animal is mine.
Cierra la puerta detrás de ti.,Shut the door behind you.
No tengo ningún amigo con quien hablar.,I have no friend to talk with.
¿Alguna vez te ha mordido un perro?,Have you ever been bitten by a dog?
Es una ananá.,It's a pineapple.
Es fácil trabajar en jeans.,It's easy to work in jeans.
Venga a verme a las once.,Come and see me at eleven o'clock.
Creo que ya he estado aquí antes.,I think I've been here before.
Dime qué ha sucedido.,Tell me what happened.
No puedo comer pollo.,I can't eat chicken.
No me dejas elección.,You leave me no choice.
Quiero que vayas con Tom.,I want you to go with Tom.
Debes tomar este jarabe para la tos.,You must take this cough syrup.
Confío en que nos resulte.,I hope we achieve that.
Sabemos dónde está.,We know where it is.
Trae tu billetera.,Bring your wallet.
¡No diga ni una palabra!,Don't say anything.
Usted es mi musa.,You're my muse.
Estábamos muy felices.,We were very happy.
Él permaneció mudo.,He remained dumb.
"Por lo menos deberías decir ""gracias"".","You might at least say ""thank you."""
No sé qué más pueda decir.,I don't know what more I can say.
Tom caminó rápidamente por el pasillo.,Tom walked quickly down the hallway.
Nada de lo que dijo Tom era verdad.,None of what Tom said was true.
El arma de la mujer es su lengua.,A woman's weapon is her tongue.
No quiero gritar.,I don't want to shout.
Yanni no sabe nada de Argelia.,Yanni doesn't know anything about Algeria.
¿Quedamos para mañana?,Are we meeting tomorrow?
Jane no podría decir tal cosa.,Jane cannot have said such a thing.
¿A quién informo?,Who do I report to?
"Sí, es un perro.","Yes, it is a dog."
Esta es nuestra revolución.,This is our revolution.
Llegó en un coche grande.,He arrived in a big car.
Ellos tenían ideas distintas.,They had different ideas.
Has hecho que mi mordida se desvíe.,You've made my bite go sideways.
¡Creé en la suerte!,Believe in luck!
Ellos tuvieron varios hijos.,They had several children.
Tom va a la escuela.,Tom goes to school.
"Che, mirá lo que encontré.","Hey, look what I found."
No sé si quiero.,I don't know if I want to.
¿Podés hablar en francés?,Can you speak French?
Sus palabras lo hicieron enojar.,Her words angered him.
"No eres un espía, ¿o sí?","You're not a spy, or are you?"
Es un cumplido.,It's a compliment.
¿Dónde está el resto?,Where's the rest?
Mary habla mucho.,Mary talks a lot.
Soy de Asia.,I am from Asia.
Soy una sierva.,I am a serf.
"Para muchos, la ""th"" inglesa es impronunciable.","For many people, the English 'th' is unpronounceable."
La mayoría de los policías perdió su trabajo.,Most of the policemen lost their jobs.
Las nubes desaparecieron.,The clouds disappeared.
No hay nada que hacer para los jóvenes.,There is nothing for teenagers to do.
Su conferencia es muy larga.,His lecture is very long.
Enséñame algo nuevo.,Show me something new.
¡Me voy a la cama!,I'm going to bed.
¿Por qué no se lo dijiste a ella?,Why didn't you tell her?
Esta palabra ya pasó de moda.,This word is no longer commonly used.
No mires abajo.,Don't look down.
Nadie dijo nada.,No one said anything.
¿Por qué gritaste?,Why did you yell?
"Si lo encuentras, aún lo recuerdas.",If you find you still remember.
A la mañana siguiente desayunamos juntos.,"The next morning, we ate breakfast together."
La ciudad dormía.,The town slept.
La temporada de béisbol ha empezado.,The baseball season has opened.
Entré por error a la pieza de otro.,I entered someone else's room by mistake.
La pareja quiere adoptar niños africanos.,The couple wants to adopt African children.
Encontrarás una forma.,You'll find a way.
Espera aquí hasta que regrese.,Wait here until I return.
No tengo dinero ahora mismo.,I don't have money right now.
Sabes que la necesitas.,You know you need it.
No sé ni quiero saberlo.,I don't know and don't want to know.
Deje la comida sobre la mesa.,Leave the food on the table.
¿Quieres hacer eso?,Do you want to do that?
No creo que Tom estuviera hablando de mí.,I don't think Tom was talking about me.
Todos tenemos que tener mucho cuidado.,We all have to be very careful.
Voy a detener a Tom.,I'll stop Tom.
Así ha sido siempre.,This is always the way it has been.
Ella te recuerda.,She remembers you.
A Tom le gustó su coche.,Tom liked his car.
Hablemos de profesionalidad.,Let's talk about professionalism.
El fin de esta dictadura merece un brindis.,The end of this dictatorship deserves a toast.
Deberías ejercitarte más.,You should exercise more.
No sé cuál es cuál.,I don't know which is which.
¿Quién hizo el mono de nieve?,Who built the snowman?
Tom desprecia a la gente que fuma.,Tom despises people who smoke.
El hombre se sonrojó.,The man blushed.
Quiero empezar ahora.,I want to start now.
"En mi opinión, el juego estuvo bien interesante.","For myself, the play was fairly interesting."
Soñé que me comía una torta de manzana.,I dreamed I was eating an apple pie.
Ella debe de haber sido rica.,She must have been rich.
Ella habla japonés.,She speaks Japanese.
Se armaron con pistolas.,They armed themselves with guns.
Ella aprobó el examen con facilidad.,She passed the exam with ease.
Tom se parece a su padre.,Tom looks like his father.
Fue condenado a prisión.,He was sentenced to prison.
Tom y Mary a menudo escriben canciones juntos.,Tom and Mary often write songs together.
Tu idea es ridícula.,Your idea is ridiculous.
¿Te gusta con mayo?,Do you like it with mayonnaise?
Él llegó tarde.,He arrived late.
Este juguete es para niños.,This toy is for boys.
Los beduinos viven en el desierto.,Bedouins live in the desert.
¿Qué estás intentando hacer?,What are you trying to do?
Ninguno se fía de él.,None of them trusts him.
Es imposible ganar sin que otro pierda.,You can not win without someone losing.
No se acerquen al borde del acantilado.,Stay away from the edge of the cliff.
Todavía tenemos papel del váter.,We have a stock of toilet paper.
¿No se pondrá celoso Tom?,Won't Tom be jealous?
"Es él, ¿no?","He's the one, isn't he?"
¡Eso es realmente genial!,That's really great!
¿Ella era francesa?,Was she French?
Me gusta este trabajo.,I like this job.
Ya he bebido café.,I've already had coffee to drink.
No apagues el fuego.,Don't put out the fire.
Empecé a hacer un estofado.,I started to make stew.
Esa conferencia se celebra todos los años.,That conference is held every year.
¿Nieva mucho aquí?,Does it snow a lot here?
Sus predicciones se han hecho realidad.,His predictions have come true.
Llegué a casa a las siete.,I got home at seven.
Este pastel es muy dulce.,This cake tastes too sweet.
Voy a estar libre.,I'll be free.
Los perros tienen un olfato agudo.,Dogs have a strong sense of smell.
"¡Así aprenderás, idiota!","That'll teach you, you idiot!"
¿Cómo está el agua?,How's the water?
¡Venid de primera necesidad!,Do come by all means.
Eso sería suficiente.,That would be sufficient.
¿Vas a estar listo a las cinco?,Are you going to be ready at five?
¿Cuándo regresará de Milán?,When will you come back from Milan?
¿Le importa decirme su peso?,May I ask you what your weight is?
Tom dice que puede hacerlo.,Tom says he can do it.
Los osos son bastante peligrosos.,Bears are quite dangerous.
"Nunca me harías hacerlo, ¿verdad?","You'd never make me do that, would you?"
Eso es exactamente lo que necesita.,That's just what she needs.
Pensé que podría ser útil.,I thought it might be useful.
Esta pulsera es una reliquia preciosa.,This bracelet is a precious heirloom.
Quisiera zumo de fruta.,I would like fruit juice.
¿Tom ya recibió una invitación?,Has Tom received an invitation yet?
No es posible que te haya entendido ella.,It's not possible that she understood you.
¡Quiero ojos azules!,I want blue eyes!
Busco una cartera de cuero.,I am looking for a leather briefcase.
¿Crees en los ángeles?,Do you believe in angels?
Es un arma.,It's a weapon.
"Mamá, acompañame a la tienda.","Mom, come with me to the store."
Me desagrada el ruido. Mis oídos son sensibles.,I dislike noise. My ears are sensitive.
Rezaremos por ti.,We'll pray for you.
Algunos sentimientos son difíciles de describir.,Some feelings are difficult to describe.
Párate ahí mismo.,Stop right there.
Él quería venir con nosotros.,He wanted to come with us.
¿Qué harías sin nosotras?,What would you do without us?
¿Por qué no estás estudiando?,Why aren't you studying?
No tengo nada que hacer en este asunto.,I have nothing to do with that case.
Yaguatí habla español y guaraní.,Yaguatí speaks Spanish and Guaraní.
Vamos a patinar sobre hielo esta tarde.,Let's go ice skating this afternoon.
Los huevos son baratos en esta temporada.,Eggs are cheap this season.
Tom tomó leche.,Tom drank milk.
No me gusta beber café.,I don't like to drink coffee.
No me canso de estar casado.,I'm not tired of being married.
Fueron incapaces de revelar algún secreto.,They weren't able to discover any secrets.
Los minerales abundan en Australia.,Australia is abundant in minerals.
La nutria estaba retozando en el río.,The otter was playing in the river.
Ella no esperaba nada a cambio.,She wasn't expecting anything in return.
El estadio estaba bastante tranquilo.,The stadium was quite still.
Yo soy Jorge.,I am Jorge.
Rompí a llorar.,I burst into tears.
Tom fue indeciso.,Tom was indecisive.
Esa no es mi firma.,That's not my signature.
¿Estás segura de que ella puede hacerlo?,Are you sure she can do this?
Mary colgó la foto en su muro.,Mary hanged the picture on her wall.
Escucha mis podcasts.,Listen to my podcasts.
Conozco bien Boston.,I know Boston well.
No me sé muchas canciones francesas.,I don't know many French songs.
Me fui de excursión.,I went hiking.
¡Nada que agregar!,Nothing to add!
Tenía datos de varias fuentes.,I had data from various sources.
Escribí mi nombre en la arena.,I wrote my name in the sand.
No tenía más de tres libras.,I had no more than three pounds.
Tom está acostumbrado a comer arroz frío.,Tom is accustomed to eating cold rice.
Me gusta mucho haceros enfadar.,I like making you mad.
Me quedé donde estaba.,I remained where I was.
¿Cuál es tu película favorita de Johnny Deep?,What's your favorite Johnny Depp movie?
Nadie se siente atraído por mi país.,Nobody is attracted by my country.
Merece saber la verdad.,He deserves to know the truth.
Pocas personas pueden hablar inglés mejor que Sachiko.,Few people can speak English better than Sachiko.
Tom habría ido a pesar de todo.,Tom would've gone regardless.
Nació en los años cincuenta.,She was born in the 1950s.
He estado ocupado toda la semana.,I have been busy all this week.
¿No sabes nadar?,You’re not able to swim?
"Pásame la sal, por favor. ""Aquí tienes.""","Pass me the salt, please. ""Here you are."""
El natto huele horrible pero sabe delicioso.,Natto smells awful but tastes delicious.
Elige a una persona.,Choose one person.
Pedí varios libros a Inglaterra.,I ordered several books from England.
En alguna parte un niño está llorando.,A child is crying somewhere.
Siempre está contando la misma historia.,He's forever telling the same story.
¿Qué vas a llevar puesto?,What will you wear?
Asegúrense primero de que la información es cierta.,"First, make sure the information's correct."
Él me devolvió el golpe.,He hit me back.
Los padres de Tomás no estaban contentos.,Tom's parents weren't happy.
Parece que esta vez es para siempre.,It seems like this time it's for good.
Todavía tienes que cepillarte los dientes.,You still need to brush your teeth.
El granero está lleno de heno.,The barn is full of hay.
Mi billetera no fue robada por él.,My wallet was not stolen by him.
No tengo tiempo para verte.,I have no time to see you.
¡NO eres normal!,You are NOT normal!
Siga su ejemplo.,Follow his example.
¿Tenemos algo para picar?,Do we have anything I can snack on?
"Tom es astuto, ¿no lo es?","Tom is devious, isn't he?"
Yo creo que la Atlántida jamás ha existido.,I don't believe Atlantis ever existed.
Este es un libro.,It is a book.
Yumi es una de mis amigas.,Yumi is one of my friends.
Volveré en dos semanas.,I will return in two weeks.
¡Quiero salir de aquí!,I wanna get out of here!
No te maltrates a ti mismo.,Don't beat yourself up.
Creo que me has mentido.,I think you lied to me.
Mary vació su cuenta bancaria.,Mary emptied her bank account.
Los pilotos de prueba desafían constantemente al destino.,Test pilots are constantly tempting fate.
Mamá está cocinando en la cocina.,Mother is cooking in the kitchen.
Todo el mundo tiene algo que esconder.,Everyone has something to hide.
Esa racha de suerte no durará para siempre.,This run of good luck won't last forever.
Enciende la tele.,Turn on the TV.
Eres mi felicidad.,You are my happiness.
No dejaré que nada te suceda.,I won't let anything happen to you.
Carlos vio morir a sus amigos.,Carlos watched his friends die.
¿Qué crees que yo debería haber dicho?,What do you think I should've said?
Yo bebo alcohol.,I drink alcohol.
¡No tenemos miedo!,We are not afraid!
¿Qué vas a llevar?,What will you have?
Estoy de vacaciones en la playa.,I'm at the beach on holiday.
Este CD vale diez dólares.,This CD costs $10.
Marie quiere comprar libros.,Mary wants to buy books.
¿Tom lo encontró?,Did Tom find it?
Ni siquiera Tom hace eso.,Even Tom doesn't do that.
Todos estamos orgullosos de ti.,We're all proud of you.
Ellos no venden frutas.,They don't sell fruits.
Mi marido lee siempre en la cama.,My husband always reads in bed.
Estoy convencido de que tienes razón.,I'm convinced that you're right.
Estoy muy feliz con eso.,I'm very happy with it.
Ella siempre espera que yo la ayude.,She always expects me to help her.
A él no le gustaba ser pobre.,He didn't like being poor.
No te quites la mascarilla.,Don't take off your mask.
Estudié chino en Pekín.,I studied Chinese in Beijing.
Le quitaron un riñón.,They removed a kidney.
¡Mi corazón está latiendo tan rápido!,My heart is beating so fast!
Los griegos también comen pescado a menudo.,"Greeks often eat fish, too."
No me jodas ahora.,Don't bother me now.
"Tarde o temprano, debemos morir.",We must die sooner or later.
Está de buen humor.,She is in a very good mood.
¿Por qué siempre llevas camisas blancas?,Why do you always wear white shirts?
Pero él dormía como un bebé.,But he slept like a baby.
"Bueno, ¿te decidiste?","Well, have you decided?"
Ya he oído esta melodía en alguna parte.,I've already heard that melody somewhere.
¿Tienes algunos de mejor calidad?,Do you have better quality ones?
¿Cuál es tu marca favorita de lápiz labial?,What's your favorite lipstick brand?
¿Por qué Tom quiere que hagamos esto?,Why does Tom want us to do this?
Están hechos un manojo de nervios.,They're on pins and needles.
Hablemos de tu niñez.,Let's talk about your childhood.
