word,translation
Kyoto n'est pas aussi grand qu'Osaka.,Kyoto is not as large as Osaka.
Où cela t'agrée-t-il ?,Where's convenient for you?
Ce roman de science-fiction est très intéressant.,This science-fiction novel is very interesting.
Je ne suis pas une bonne personne.,I'm not a good person.
Les questions stupides n'existent pas.,There are no stupid questions.
Parlez-vous l'allemand ?,Do you speak German?
C'est quoi la liberté ?,What is freedom?
On dirait que je vais devenir père.,Looks like I will become a dad.
"Vous mentiez, n'est-ce pas ?","You were lying, weren't you?"
Nous devrions l'emporter.,We ought to win.
James avait des fractures.,James had fractures.
Tu es virée.,You are fired.
J'aimerais que vous puissiez rester pour la nuit.,I wish you could stay the night.
Je suis désolée de t'avoir fait peur.,I'm sorry if I scared you.
C’est une course contre la montre.,It's a race against time.
Pourrais-tu me faire une remise ?,Could you give me a discount?
La famille est importante.,Family is important.
Je vous fais une piqûre analgésique.,I'll give you a painkilling injection.
Les koalas sont plus populaires que les kangourous.,Koalas are more popular than kangaroos.
Quand êtes-vous tombé malade ?,When did you get ill?
"Qu'est-ce qui est arrivé, Sally ?","What happened, Sally?"
Je veux être promu.,I want to be promoted.
As-tu compris ce qu'il disait ?,Could you make out what he was saying?
Pourquoi avez-vous appris l’espéranto ?,Why did you learn Esperanto?
Ma jauge à essence se trouve sur zéro.,My petrol gauge is on empty.
Il n'a rien activé.,He activated nothing.
Je mesure six pieds deux pouces.,I'm 6 foot 2.
Yanni a entendu une voix étouffée.,Yanni heard a muffled voice.
Veuillez être prudent.,Please be careful.
Il n'y avait plus de place.,There were no seats left.
"Un café, s'il vous plaît.","One coffee, please."
Donne en tout le meilleur de toi.,Do your best in everything.
Ce thé sent bon.,This tea smells good.
Tu penses que je vais te pardonner ?,Do you think I will forgive you?
Je ferais volontiers ça.,I'd gladly do it.
Nous voulons un avocat.,We want a lawyer.
Pouvez-vous faire le poirier ?,Can you stand on your hands?
Tu l'as violé !,You raped him!
On l'a vu aux nouvelles.,We saw it on the news.
Tom plongea dans la piscine.,Tom dove into the swimming pool.
La Chine est en avance sur nous.,China is ahead of us.
Est-ce que Boston est une grande ville ?,Is Boston a big city?
J'appelerai plus tard.,I'll call later.
Essaie de ne pas trop t'inquiéter.,Try not to worry too much.
Que les choses soient claires.,Let me get something straight.
Tout est affaire de technique.,It's all about technique.
Mon sac est vide.,My bag is empty.
Karine est Autrichienne.,Karin is Austrian.
Je pensais t'y trouver.,I thought I would find you there.
Tom est professeur comme moi.,Tom is a teacher like me.
Je pars pour le Canada demain.,I'm leaving for Canada tomorrow.
Alberto faisait ses devoirs.,Alberto was doing homework.
De quelles options disposons-nous ?,What choices do we have?
Où les as-tu cassés ?,Where did you break them?
Je vais entrer en contact avec elle.,I'll get in touch with her.
Je déteste travailler avec des enfants.,I hate working with kids.
Nous apprécions le soutien.,We appreciate the support.
Tom essaye de démissionner.,Tom is trying to quit.
"Comme son père, il possède de nombreux livres.","Like his father, he has many books."
Quel coup de chance !,What a stroke of luck!
La nature est attaquée sur tous les fronts.,Nature is under attack on all fronts.
La réponse est fausse.,The answer is wrong.
Je ne déteste plus Tom.,I don't hate Tom anymore.
J'aurais aimé avoir petit-déjeuné.,I wish I had eaten breakfast.
J'ai dit ce que j'avais à dire.,I've said what I had to say.
La survie est une nécessité vitale.,Survival is a vital necessity.
"Ça sera distrayant, à défaut d'autre chose.","It will be entertaining, if nothing else."
Nous ne sommes pas toutes enseignantes.,We're not all teachers.
La phrase ne comporte aucune faute de grammaire.,The sentence doesn't have any grammatical errors.
Avez-vous la monnaie pour ce billet ?,Do you have change for this bill?
Tom est souffleur de verre.,Tom is a glassblower.
"Tout à coup, le temps devint nuageux.","All of a sudden, it became cloudy."
Je l'ai terminé.,I finished it.
Tom s'est calmé que bien plus tard.,Tom didn't calm down until much later.
Je n'ai pas fait les règles.,I didn't make the rules.
Elle l'a contraint à s'asseoir.,She forced him to sit down.
Vous êtes trempé.,You're wet through.
"La porte était fermée, mais pas verrouillée.","The door was closed, but it wasn't locked."
Nous avons enlevé les anciens meubles.,We removed the old furniture.
C'est une bonne nouvelle.,That's fantastic news.
Elle exigea de voir le responsable.,She demanded to see the manager.
Savez-vous parler le slovaque ?,Can you speak Slovak?
Je parie contre lui.,I bid against him.
J'ignore qui vous êtes.,I don't know who you are.
Nous avons un programme complet aujourd'hui.,We have a full schedule today.
Il a trois frères.,He has three brothers.
"Chez moi, c'est chez vous.",My house is your house.
Je vais vous administrer un anesthésique local.,I'll give you a local anesthetic.
Nous sauvons des vies.,We're saving lives.
Allume la lumière. Je n'y vois rien.,Switch on the light. I can't see anything.
"Les enfants, avez-vous faim ?",Are you kids hungry?
Ces substances ne sont pas vénéneuses en elles-mêmes.,These substances are not poisonous in themselves.
Mon meilleur ami est actuellement à Rome.,My best friend is currently in Rome.
Je laisse mon copain copier mes devoirs.,I let my friend copy my homework.
Elle a dit qu'elle voulait me parler.,She said she wanted to talk to me.
Je suis mécontent un peu.,I'm a bit dissatisfied.
C'est un étudiant de l'université.,He's a university student.
Je ne connus jamais mon père.,I never knew my father.
"S'il vous plaît, laissez-moi tranquille.",Please leave me alone.
"Ne t'en fais pas, je vais t'aider.","Don't worry, I'm going to help you."
Il m'a donné un cadeau.,He gave me a gift.
Elle m'a jeté un regard désapprobateur.,She threw a disapproving glance at me.
Tom possède une galerie à Boston.,Tom owns a gallery in Boston.
Tom passa ses doigts dans ses cheveux.,Tom ran his fingers through his hair.
Qu'allez-vous me dire là ?,What are you going to tell me now?
Je n'aime pas la robe que tu portes.,I don't like the dress that you're wearing.
Je fus aussi surpris que toi.,I was as surprised as you.
Ils ne vont pas y toucher.,They aren't going to touch there.
Ils viendront chercher Tom après l'école.,They will come look for Tom after school.
Nous sommes toutes de très bonnes joueuses.,We're all very good players.
Tom s'avança lentement.,Tom walked slowly forward.
Je voulais devenir journaliste.,I wanted to be a journalist.
Je peux aller enfin au lit.,Finally I can go to bed.
C'est ainsi que s'est déroulé l'accident.,This is how the accident happened.
Asseyons-nous plus près du feu.,Let's sit closer to the fire.
Ce chant me réjouit.,This song makes me happy.
Nous avons réussi à nous extirper de là.,We made it out of there.
Ne le faisons pas attendre.,Let's not keep him waiting.
Pourquoi t'intéresses-tu à moi ?,Why are you interested in me?
Ce n'est pas ce que ça veut dire.,That's not what it means.
Tu m'as fichu la trouille.,You freaked me out.
Je t'appellerai avant de partir.,I'll call you before I leave.
Tom a été assassiné.,Tom has been murdered.
C'est mon endroit favori.,This is my favorite spot.
Ce n'est rien.,This is nothing.
Elles attendent quelque chose.,They're waiting for something.
Je n'ai pas ton numéro.,I don't have your number.
Tu ferais mieux de le lui demander d'abord.,You'd better ask him first.
Vous devriez faire ça.,You should do that.
Pourquoi ne vous êtes-vous pas rasé ?,Why didn't you shave?
Fais-le faire le plus tôt possible.,Get it done as soon as possible.
Je vous ai prévenue auparavant.,I've warned you before about this.
Je ne me suis pas réveillé avant midi.,I didn't wake up until noon.
Ziri a des chats.,Ziri has cats.
Le livre est à côté du journal.,The book is next to the newspaper.
Où se trouve l'ascenseur ?,Where is the elevator?
Je supporte entièrement Tom.,I fully support Tom.
La remarque t'était destinée.,The remark was aimed at you.
Empoignez-en autant que vous en avez besoin.,Grab as much as you need.
Vous êtes-vous déjà fait des amis ?,Have you made any friends yet?
Sami prononçait son prénom « Shami ».,"Sami pronounced his first name ""Shami."""
La pauvre a perdu tous ses amis.,The poor thing lost all her friends.
Vous travaillez pour quel journal ?,Which newspaper do you work for?
Elle a déménagé.,She has moved.
Est-ce que tu sais chasser ?,Do you know how to hunt?
Tom désirait Marie.,Tom wanted Mary.
Je suis à Berlin.,I am in Berlin.
C'est la maison de Tom.,That's Tom's house.
Je suis heureux que tu puisses venir.,I'm glad that you can come.
"Écrivez-le ici, s'il vous plait.","Write it down here, please."
Fumer n'est pas permis ici.,Smoking isn't allowed here.
Tu as chaud ?,Are you hot?
Elle avait l'air un peu déçue.,She looked a little disappointed.
Ils ne savent pas mon prénom.,They don't know my name.
Je ne dois acheter rien d'autre.,There's nothing else I have to buy.
J'ai obtenu les nouvelles d'une source sûre.,I got the news from a reliable source.
Es-tu sûr que tu n'as rien oublié ?,Are you sure you haven't forgotten anything?
Nous l'avons toutes vue.,We've all seen it.
Ne me fais pas dire ça.,Don't make me say it.
Je me suis présenté comme maire.,I ran for mayor.
N'est-il pas temps de manger ?,Isn't it about time to eat?
Sa chambre est tout sauf propre.,His room is anything but neat.
J'ai décidé de ne plus jamais voter.,I've decided never to vote again.
Aucun titre n'est gravé sur la statue.,No title is engraved on the statue.
Tu peux faire quelque chose ?,Can you do something?
Je n'y ai jamais songé de cette manière.,I never thought about it that way.
Tom avait l'air d'aller bien.,Tom seemed fine.
La punaise a soif.,The bug is thirsty.
Il y a trois fenêtres dans cette pièce.,This room has three windows.
J'adore le métro marseillais.,I love the Marseille metro.
Qui avez-vous rencontré ?,Who did you meet?
Êtes-vous effrayés ?,Are you frightened?
Ferme la porte après toi.,Shut the door behind you.
Je l'ai abandonnée.,I left her behind.
Je n'ai pas eu l'honneur de le rencontrer.,I haven't had the honor of meeting him.
C'est une maladie sérieuse.,It's a serious illness.
Nous encadrerons ce tableau.,We'll frame this painting.
C'est ma sœur.,She's my sister.
Amenez-la avec vous !,Bring her along.
Tom est vieux.,Tom is old.
Tom ne me l'a pas rendu.,Tom didn't give it back to me.
Il lui a donné une feuille de papier.,He gave her a piece of paper.
Je dois le peindre.,I have to paint it.
Je suis dingue d'elle.,I'm crazy for her.
N'ouvrez pas votre livre !,Don't open your book.
Ziri doit aimer ce qu'il apprend.,Ziri has to like what he learns.
Je ne vois aucune raison de se plaindre.,I don't see any reason to complain.
Est-ce que je peux boire de l'eau ?,Can I drink some water?
Les Étasuniens sont grands.,Americans are tall.
Il est maintenant l'heure de partir.,It's now time to leave.
L'excès de travail l'a tué.,Overworking was the death of him.
Je me demandais où étaient Tom et Mary.,I wondered where Tom and Mary were.
Êtes-vous éprise d'elle ?,Do you have a crush on her?
Lis le livre.,Read the book.
La cloche n'a pas encore sonné.,The bell has not rung yet.
On a besoin d'aide ici.,We need help here.
La clarté de l'eau est excellente.,Water clarity is excellent.
Au moins il est honnête.,At least he's honest.
Je pense que c'est voulu.,I think that it's intended.
Les deux réponses sont correctes.,The two answers are both correct.
Les retardataires n'ont pas été admis au spectacle.,Latecomers weren't admitted to the show.
Il est égoïste et cupide.,He is selfish and greedy.
La voiture est dans le garage.,The car is in the garage.
Êtes-vous certain que c'est sûr ?,Are you sure that's safe?
Tom a remporté un prix au concours d'orthographe.,Tom won a prize in the spelling competition.
Le bonheur ne s'achète pas.,You cannot buy happiness.
Vous êtes tellement généreux.,You're so generous.
Aidez-moi à sortir de là !,Help me out here.
Je sais que tu te sens impuissante.,I know that you feel helpless.
Tom se réveille.,Tom is waking up.
C'est vachement génial.,This is fucking awesome.
Venez jeter un œil là-dessus.,Come and have a look at this.
J'espère que personne n'a été tué.,I hope that nobody got killed.
Je ne lis pas beaucoup.,I don't read much.
Je ne demande pas après elles.,I'm not asking about them.
Je ne suis pas née riche.,I wasn't born rich.
Félicitations pour ton anniversaire.,Congratulations on your anniversary.
Personne ne t'aidera.,Nobody will help you.
Les hommes ne sortent pas avec des hommes.,Men don't date men.
Je serai là-bas dans cinq minutes.,I'll be there in five minutes.
Les enfants sont déjà partis pour l'école.,The children already went to school.
Veux-tu lire ce magazine ?,Would you like to read this magazine?
Tout espoir était perdu.,All hope was gone.
J'étais totalement isolée.,I was totally isolated.
Est-ce que Tom fume toujours ?,Does Tom still smoke?
Ils ont rencontré Marie ici hier.,They met Mary here yesterday.
J'ai embauché un nouveau chauffeur.,I've hired a new chauffeur.
L'apprentissage d'une langue étrangère demande de la patience.,Learning a foreign language requires patience.
Vous avez dit que nous n'attraperions jamais Tom.,You said we'd never catch Tom.
Tom est un excellent avocat.,Tom is an excellent lawyer.
Les pompiers n'ont pas pu éteindre les flammes.,The firemen couldn't extinguish the flames.
Il est maintenant plus grand que sa mère.,He's now taller than his mother.
"C'était vous, n'est-ce pas ?","That was you, wasn't it?"
Ne regarde pas Tom. Regarde-moi.,Don't look at Tom. Look at me.
Tu étais tellement géniale.,You were so awesome.
Tom est mort la semaine dernière.,Tom died last week.
Il n'y a plus rien à faire.,There's nothing left to do.
Il nia la rumeur.,He denied the rumor.
Vous avez l'air japonaise.,You look Japanese.
Tom a acheté une nouvelle voiture hier.,Tom bought a new car yesterday.
Personne ici n'a de voiture.,No one here has a car.
Appelle-moi quand tu voudras.,Call me any time you want.
Tom doit vite aller au bureau.,Tom has to get to the office quickly.
La langue reflète l'expérience du quotidien.,Language reflects daily experience.
Tu gaspillais ton argent.,You squandered your money.
Tom a voulu jouer aux échecs.,Tom wanted to play chess.
J'achète tous les jours des journaux.,I buy newspapers every day.
Elle est occupée depuis hier.,She has been busy since yesterday.
Je ne comprends pas le portugais.,I don't understand Portuguese.
Ton ami Tom n'est pas revenu.,Your friend Tom hasn't returned.
Il a abandonné l'espoir d'être médecin.,He abandoned his hope of becoming a doctor.
C’est loin ?,Is it far?
Je m’en branle.,I don't care.
Combien de gens compte ton équipage ?,How many people are in your crew?
Peux-tu me prêter une lampe torche ?,Do you have a flashlight I can borrow?
Tom donna un coup de pied à Mary.,Tom kicked Mary.
Tom est très occupé la plupart du temps.,Tom is really busy most of the time.
Tom est têtu comme un mulet.,Tom is stubborn as a mule.
Ses sbires sont là pour nous tuer.,His goons are here to kill us.
Ziri était bizarre.,Ziri was weird.
L'avion s'envola au-delà de notre champ de vision.,The plane flew beyond our range of vision.
Il me faut te voir ce soir.,I need to see you tonight.
Cela signifie-t-il que tu l'as achetée ?,Does that mean you bought it?
Comment l'as-tu rencontré ?,How did you meet him?
Votre réponse diffère de la mienne.,Your answer differs from mine.
La glace est assez solide pour patiner.,The ice is solid enough for skating.
Elle est restée dehors sous la pluie.,She stayed out in the rain.
Suis mon conseil.,Follow my advice.
"Bientôt, je vous annoncerai une très bonne nouvelle.","Soon, I'll tell you some good news."
Elles ont gardé leur relation secrète.,They kept their relationship a secret.
Marie partit en voyage autour du monde.,Mary went on a voyage around the world.
J'ai peur de mon patron.,I'm afraid of my boss.
Il a décroché le téléphone.,He picked up the phone.
Tom vient d'être opéré.,Tom just had surgery.
Je suis un OVNI.,I'm a UFO.
Personne ne peut battre son record.,Nobody can break his record.
L'as-tu acheté ici ?,Did you buy it here?
Les chiens aboient-ils ?,Do dogs bark?
Je ne veux pas aller près d'elle.,I don't want to go near her.
Je ne suis pas fou.,I'm not crazy.
Sont-ils déjà là ?,Are they already there?
Timsounin ou Mchounech est une commune de Biskra.,Timsounine or Mchounech is a commune in Biskra.
Personne n'est là.,No one is there.
Elle déteste les carottes.,She hates carrots.
Je commence à me sentir plus confiante.,I'm starting to feel more confident.
C'est une très bonne voiture.,It's a really good car.
Quelles sont vos réflexions sur l'entreprise ?,What are your thoughts on the company?
Je peux lire sans lunettes.,I can read without glasses.
J'ai fait quelques erreurs.,I made a few mistakes.
Comment est-ce qu'on utilise cette carte ?,How do you use this card?
Je bois pour me détendre.,I drink to relax.
Le café est prêt.,Coffee is ready.
J'ai une tension basse.,I have low blood pressure.
Yanni est toujours compréhensif.,Yanni is always understanding.
La starlette est un peu usée.,The starlet is getting on in years.
Frappe à la porte du cœur de quelqu'un.,Knock on the door of one's heart.
Je vais garder un œil sur Tom.,I'll keep an eye on Tom.
Il les battait.,He beat them.
Le pont est-il sûr ?,Is the bridge safe?
Je sais comment gérer ça.,I know how to handle this.
Qui a écrit « Le Prince » ?,"Who wrote ""The Prince""?"
Merci beaucoup pour ta lettre.,Thank you very much for your letter.
J'ai tranché la pomme.,I sliced the apple.
Nous dites-vous la vérité ?,Are you telling us the truth?
J’ai été volé.,I was robbed.
Il a vu que j'étais hors de moi.,He saw that I was beside myself.
Tu dois sourire plus.,You need to smile more.
Pourquoi n'as-tu pas pu venir hier ?,Why couldn't you come yesterday?
Comme ce fruit est délicieux !,How delicious this fruit is!
Quand dois-tu te coucher ?,When do you have to go to bed?
Je crois à cette histoire.,I believe that story.
Voudriez-vous prendre des congés ?,Would you like to take a recess?
Ça pourrait servir un jour.,This might come in handy someday.
Elle tenta de se donner la mort.,She attempted to kill herself.
Ils publient leurs résultats.,They publish their findings.
Je n'aime pas visiter les grandes villes.,I don't like visiting big cities.
Nous avons des avis opposés sur la question.,We have opposing opinions on the matter.
Je vais chanter aujourd'hui.,I'll sing today.
Nous en sommes pour ainsi dire certains.,We're quite certain of that.
Passe-moi un tournevis.,Give me a screwdriver.
Nancy posa ses coudes sur ses genoux.,Nancy rested her elbows on her knees.
J'ai tout perdu aux jeux.,I lost everything gambling.
Ne te décourage pas.,Don't get discouraged.
J'ai hâte que les vacances d'été commencent.,I can't wait for summer vacation to start.
Tout le monde se battait.,Everyone was fighting.
Il n’a pas de couilles.,He's got no balls.
Il est trop saoul.,He's too drunk.
Vous n'avez pas le droit de nager ici.,You can't swim here.
Mon beau-père a les cheveux noirs.,My wife's father has dark hair.
Nous ne sommes pas doués pour les mathématiques.,We're not good at math.
Il a licencié la plupart de ses hommes.,He fired most of his men.
Comment s'appelle cette rivière ?,What is this river called?
Je veux tout dessus.,I want everything on it.
Ses yeux tombèrent sur le bébé.,Her eyes fell on the baby.
Ne juge pas un homme à ses habits.,Don't judge a man by his clothes.
"Enfin, nous sommes parvenus au lac.","At last, we got to the lake."
Ça n'aurait pas pu être pire.,It couldn't have been worse.
Aimes-tu Moscou ?,Do you like Moscow?
Je mange une glace à la vanille.,I'm eating vanilla ice cream.
Il n'a pas sa place dans la société.,He doesn't fit in society.
Vous devez la réparer.,You need to fix it.
Je lui ai donné quelques bonbons.,I gave her some candy.
Je regardai une belle image.,I looked at a beautiful image.
Pourquoi veux-tu savoir ?,Why do you need to know?
"Le lendemain, elle a changé d'avis.","The next day, she changed her mind."
Ne m'oublie pas.,Don't forget about me.
Ces pommes-là sont très grosses.,Those are very big apples.
J'y étais l'autre jour.,I was there the other day.
Ce lait est-il toujours bon ?,Is this milk still good?
Nous espérons que vous apprécierez le film.,We hope you enjoy the movie.
Qu'est-ce qu'il y a à faire ?,What's there to do?
N'est-elle pas médecin ?,Isn't she a doctor?
Qu'y a-t-il dans le jardin ?,What is in the garden?
Elles cultivent des fleurs dans le jardin.,They grow flowers in the garden.
Le chat est comme l'être humain.,A cat is like a human being.
Je sais quel est votre nom.,I know what your name is.
Marie a envoyé un selfie à Tom.,Mary sent Tom a selfie.
Je l'ai utilisé seulement une fois.,I've only used it once.
De quoi Tom a-t-il besoin ?,What does Tom need?
Tom n'avait pas l'air impressionné.,Tom didn't seem impressed.
Ça n'était pas drôle.,This was not funny.
Choisissez la phrase grammaticalement incorrecte.,Choose the grammatically incorrect sentence.
C'était un pasteur respecté de tous.,He was an holy Joe that everyone respected.
Nous avons posé quelques questions à Tom.,We asked Tom some questions.
Dieu est toujours présent.,God is always present.
L’entreprise était vouée à l’échec.,The enterprise was doomed to failure.
Les oiseaux sont des dinosaures.,Birds are dinosaurs.
Sami a envoyé une carte d'anniversaire à Layla.,Sami sent Layla a birthday card.
Tu es encore jeune et en bonne santé.,You're still young and healthy.
Ça ne les a pas fait rire.,They were not amused.
Je veux vraiment être ton ami.,I do want to be your friend.
"« Je t'aime », chuchota-t-elle.","I love you, she whispered."
C'était une belle pause.,It was a nice break.
J'ai pensé à toi l'autre jour.,I thought about you the other day.
"La symétrie, c'est l'ennui.",Symmetry is boring.
Sa voiture est là.,Her car is there.
Bush ne veut pas faire la guerre.,Bush doesn't want to make war.
Que dis-tu d'un dessert ?,What about dessert?
Elle a été brutalement assassinée.,She was brutally murdered.
Merci beaucoup d'être venues.,Thank you so much for coming.
Tom m'a acheté un appareil photo.,Tom bought a camera for me.
J'ai appris quelque chose de ce livre.,I've learned something from this book.
J'ai appris à conduire à mon épouse.,I taught my wife how to drive.
C'est vrai qu'elle enseigne le français.,It is true that she teaches French.
Mon adresse électronique est abcde@example.com.,My e-mail address is abcde@example.com.
Tom préfère les blondes.,Tom prefers blondes.
Nous y croyons.,We believe them.
Je sais ce que tu faisais.,I know what you were doing.
Elle l'a attendu deux heures.,She waited for him for two hours.
Mange tes épinards !,Eat your spinach.
On m'a dit que vous étiez une experte.,I was told you were an expert.
Il adore se rendre au théâtre.,He loves going to the theater.
J'ai promis à Tom que j'aiderais.,I've promised Tom I would help.
Il ne figure pas sur la liste.,He's not on the list.
Il dirige bien les chevaux.,He handles horses well.
Sa proposition vaut la peine d'être étudiée.,His suggestion is worth considering.
C'est ce sur quoi nous comptons.,That's what we're counting on.
Combien de personnes comptez-vous inviter ?,How many people are you planning on inviting?
Je n'attends rien de vous.,I don't expect anything from you.
J'ai une bicyclette.,I do have a bicycle.
Ce genre de personne est insipide.,That type of person is dull.
Les soldats ne purent rien entreprendre jusqu'au printemps.,The soldiers could do nothing until spring.
Je suppose que je ne peux vous arrêter.,I guess I can't stop you.
Elle veut vivre à proximité de la nature.,She wants to live close to nature.
Je dis non.,I'm saying no.
Il est arrivé après que je suis parti.,He arrived after I had left.
Assure-toi qu'il ne fasse rien de stupide.,Make sure he doesn't do anything stupid.
Ton écharpe traîne par terre.,Your scarf is dragging along the ground.
Tom crie sur Marie.,Tom is shouting at Mary.
Nous ne sommes pas fous.,We're not mad.
Vous savez que nous croyons en eux.,You know we believe in them.
Marie a acheté du pain.,Mary bought some bread.
"Malheureusement, je n'ai pas de temps aujourd'hui.","Unfortunately, I don't have time today."
Il va rarement à l'église.,He seldom goes to church.
Je l'ai téléchargé.,I downloaded it.
"Maman, où est papa ?","Mum, where's Dad?"
Aimes-tu pêcher ?,Do you like fishing?
Qui as-tu vu là-bas ?,Who did you see there?
Je leur suis reconnaissant.,I am grateful to them.
Il y a eu quelques accrocs.,There have been hitches.
Étais-tu excitée ?,Were you excited?
Elle a acheté un jouet pour son enfant.,She bought a toy for her child.
Tom ronfle fort.,Tom snores loudly.
Quelques enfants se baignent dans la rivière.,Some children are swimming in the river.
Qui a apporté le vin ?,Who brought the wine?
Ferme toutes les fenêtres !,Close all the windows.
Tom n'approuverait certainement pas.,Tom most certainly would not approve.
Cet hôtel n'a pas de wifi gratuit.,This hotel doesn't have free WiFi.
La météo était déprimante hier.,The weather was miserable yesterday.
Le Portugal n'est pas une exception.,Portugal is not an exception.
Elle était en train de faire du thé.,She was making tea.
Peut-être as-tu mal cherché ?,Maybe you were looking in the wrong place?
Nous attendions ça depuis des lustres.,We've been waiting for this for ages.
Elle avait envie de danser.,She felt like dancing.
De quoi parlerons-nous ?,What'll we talk about?
Avez-vous cela également dans d'autres couleurs ?,Do you also have this in other colors?
Quel comportement puéril! Grandis un peu!,What puerile behaviour! Grow up!
Il fut lapidé.,He was stoned.
Il est très fort en maths.,He's very good at maths.
Ne vous donnez pas des airs !,Don't give yourself airs.
Personne ne se trouve en bas.,No one is downstairs.
Je peux garer ma voiture ici ?,Can I park my car here?
Elle fait ses devoirs.,She's doing her homework.
Je suis désolé de t'avoir entraîné là-dedans.,I'm sorry I dragged you into this.
"Hier, j'ai écouté un très beau chant.",Yesterday I listened to a very beautiful song.
"Tu me manques, parfois.","Now and then, I miss you."
L'énergie solaire est écologique.,Solar power is environmentally friendly.
Elle parle hongrois.,She speaks Hungarian.
Nous parvînmes au sommet de la montagne.,We reached the top of the mountain.
Sa voix porte très bien.,His voice carries very well.
Avez-vous utilisé une capote ?,Did you use a condom?
Je l'ai cherché.,I looked for him.
As-tu un époux ?,Do you have a husband?
J'ai autant d'argent que lui.,I've got as much money as he has.
Ils ont gardé leurs découvertes secrètes.,They kept their findings secret.
Ça veut dire quoi ?,What does this mean?
Soyez vues par moi !,Be seen by me!
C'est notre dernière chance.,This is our last chance.
Le judaïsme est une religion monothéiste.,Judaism is a monotheistic religion.
Ton conseil a été d'une grande aide.,Your advice has been of great help.
Tom connaît bien les problèmes d'argent.,Tom is no stranger to money problems.
C'est vraiment une gentille fille.,She is really a nice girl.
Connaissez-vous leur père ?,Do you know their father?
Je me suis goinfré de pizza.,I pigged out on pizza.
J'y serai aussi.,"I'm going to be there, too."
Ce problème n'est pas facile à résoudre.,This problem isn't easy to solve.
Nous sommes ouverts demain soir.,We're open tomorrow night.
J'aime me trouver en votre compagnie.,I like being with you.
Passons un bon moment !,Let's have a good time.
C'est un bureaucrate.,He's a bureaucrat.
C'est un discours vide.,It's empty talk.
Le berger allemand était dans une position défensive.,The German Shepherd was in a defensive position.
Elle avait honte de son ignorance.,She was ashamed of her ignorance.
Ce sera bientôt l'été.,It will be summer soon.
Tom dépend-il encore de ses parents ?,Does Tom still rely on his parents?
Tom et moi sommes amis.,Tom and I are friends.
Je n'ai pas fait ça.,I haven't done that.
Je n'apprécie pas ces gens.,I don't like those people.
J'ai rencontré plein de gens sympas.,I met a lot of nice people.
Voici un couteau dont tu peux te servir.,Here's a knife you can use.
Je traversai la rue.,I walked across the street.
Je le détruirai.,I'll destroy it.
Je ne pus m'empêcher de rire.,I couldn't stop laughing.
Ne me distrayez plus.,Don't distract me anymore.
Cela ressemble à ceci.,That seems like it.
Tom s'est préparé une boisson.,Tom made himself a drink.
Tom ne peut pas t'aider maintenant.,Tom can't help you now.
C'est interdit dans la plupart des pays.,It's prohibited in most countries.
J'ai tout pigé.,I've got it all.
Cette fleur ne pousse qu'ici.,This flower only grows here.
Voulez-vous cette chemise ?,Do you want this shirt?
Ce fut une décision hardie.,It was a bold decision.
Maintenant je dois trouver Tom.,Now I have to find Tom.
"Tu veux quelque chose de moi, non ?","You want something from me, don't you?"
Nous allons tous mourir un jour.,We're all going to die one day.
Elles ont été déçues.,They were disappointed.
Je vais te présenter ma maman.,I’ll introduce you to my mother.
Il prétend avoir des visions divines.,He claims to have visions from God.
Ma belle-sœur est une bonne amie à moi.,My sister-in-law is a good friend of mine.
Il sera là dans dix minutes.,He'll be along in ten minutes.
Pour moi c'était comme si c'était du grec.,That was all Greek to me.
Je l'ai acheté pour mon petit ami.,I bought this for my boyfriend.
Tom n'a peur de personne.,Tom isn't afraid of anyone.
Garde tes chaussures.,Keep your shoes on.
Avez-vous achevé votre travail ?,Are you finished with your work?
"Répondez à toutes les questions, s'il vous plaît.",Please answer all the questions.
Vous a-t-on diagnostiqué un emphysème ?,Have you been diagnosed with emphysema?
Je te félicite !,I congratulate you!
Nombre de prisonniers furent décapités.,Many of the prisoners were decapitated.
Est-ce endommagé ?,Is it damaged?
Tom m'a enseigné beaucoup de choses utiles.,Tom taught me a lot of useful things.
"Hier, un voleur a visité la maison.","Yesterday, a thief entered the house."
Le lapin s'est dissimulé derrière l'arbre.,The rabbit hid behind the tree.
Avez-vous considéré cela ?,Have you considered that?
Dites-moi quelque chose à propos de votre fils.,Tell me something about your son.
Ils n'ont rien à manger.,They have nothing to eat.
La porte ne se ferme pas.,The door doesn't lock.
Mes deux parents sont musiciens.,Both of my parents are musicians.
Savez-vous où ils se cachent ?,Do you know where they're hiding?
Les joueurs de football portent des protège-tibias.,Footballers wear shin pads.
Les uniformes diffèrent selon les écoles.,Uniforms differ from school to school.
"Mon passe-temps, ce sont les langues.",My hobby is languages.
C'est la plus belle fille du monde.,She's the most beautiful girl in the world.
Il a ligoté le voleur.,He trussed up the thief.
Je veux une épée !,I want a sword!
Je monte la garde.,I stand guard.
Laisse-moi régler ça.,Let me handle this.
Veuillez me dire quels médicaments vous prenez.,Please tell me which medications you are taking.
Ça sent mauvais.,It smells bad.
La chatte détruisit mon canapé.,The cat ruined my sofa.
La douleur vient et repart.,The pain comes and goes.
Qu'y a-t-il de si extraordinaire ?,What's the big deal?
Où se trouve l'amour ?,Where's the love?
L'objectivité est-elle possible en histoire ?,Does objective history exist?
Nous l'avons cassée en deux.,We broke it in half.
